review_id,order_id,product_id,rating,review_text,review_time,duygu,guven,yildiz,compound
7858,24789,781,5,"Excellent product, highly recommend!",2021-06-22,positive,0.861,5,0.7773
7859,24791,365,4,Good value for money!,2022-02-25,positive,0.822,5,0.68
7860,24795,541,2,Not great quality.,2023-02-11,negative,0.754,1,-0.5096
7861,24801,944,5,"Excellent product, highly recommend!",2020-10-29,positive,0.861,5,0.7773
7862,24803,515,5,"Excellent product, highly recommend!",2024-05-16,positive,0.861,5,0.7773
7863,24803,514,5,"Excellent product, highly recommend!",2020-02-27,positive,0.861,5,0.7773
7864,24803,334,4,Good value for money!,2023-01-28,positive,0.822,5,0.68
7865,24803,194,4,Good value for money!,2020-09-04,positive,0.822,5,0.68
7866,24805,464,5,"Excellent product, highly recommend!",2025-06-13,positive,0.861,5,0.7773
7867,24806,1037,4,Good value for money!,2020-07-14,positive,0.822,5,0.68
7868,24829,906,3,Okay overall.,2021-11-09,neutral,0.641,3,0.2263
7869,24838,282,4,Good value for money!,2024-01-21,positive,0.822,5,0.68
7870,24845,591,4,Good value for money!,2023-09-29,positive,0.822,5,0.68
7871,24846,653,3,Okay overall.,2024-06-18,neutral,0.641,3,0.2263
7872,24851,359,5,"Excellent product, highly recommend!",2022-11-15,positive,0.861,5,0.7773
7873,24855,1051,5,"Excellent product, highly recommend!",2023-01-16,positive,0.861,5,0.7773
7874,24856,812,5,"Excellent product, highly recommend!",2023-05-11,positive,0.861,5,0.7773
7875,24856,974,4,Good value for money!,2021-07-05,positive,0.822,5,0.68
7876,24858,167,3,Okay overall.,2020-06-25,neutral,0.641,3,0.2263
7877,24861,929,5,"Excellent product, highly recommend!",2025-07-02,positive,0.861,5,0.7773
7878,24861,1011,3,Okay overall.,2023-05-25,neutral,0.641,3,0.2263
7879,24880,882,3,Okay overall.,2021-07-04,neutral,0.641,3,0.2263
7880,24895,1110,4,Good value for money!,2021-06-17,positive,0.822,5,0.68
7881,24902,714,5,"Excellent product, highly recommend!",2023-01-19,positive,0.861,5,0.7773
7882,24902,828,5,"Excellent product, highly recommend!",2024-09-25,positive,0.861,5,0.7773
7883,24902,418,4,Good value for money!,2024-03-07,positive,0.822,5,0.68
7884,24905,289,4,Good value for money!,2025-07-23,positive,0.822,5,0.68
7885,24905,91,5,"Excellent product, highly recommend!",2022-01-22,positive,0.861,5,0.7773
7886,24913,1095,2,Not great quality.,2020-01-05,negative,0.754,1,-0.5096
7887,24931,487,3,Okay overall.,2024-05-23,neutral,0.641,3,0.2263
7888,24941,858,5,"Excellent product, highly recommend!",2023-10-08,positive,0.861,5,0.7773
7889,24941,443,5,"Excellent product, highly recommend!",2023-10-30,positive,0.861,5,0.7773
7890,24941,412,5,"Excellent product, highly recommend!",2023-09-01,positive,0.861,5,0.7773
7891,24947,653,3,Okay overall.,2023-12-14,neutral,0.641,3,0.2263
7892,24955,994,4,Good value for money!,2020-11-09,positive,0.822,5,0.68
7893,24960,677,4,Good value for money!,2023-04-22,positive,0.822,5,0.68
7894,24960,382,5,"Excellent product, highly recommend!",2020-12-03,positive,0.861,5,0.7773
7895,24970,1180,5,"Excellent product, highly recommend!",2024-07-12,positive,0.861,5,0.7773
7896,24975,496,4,Good value for money!,2025-04-03,positive,0.822,5,0.68
7897,24975,1130,3,Okay overall.,2024-04-02,neutral,0.641,3,0.2263
7898,24977,348,4,Good value for money!,2024-09-22,positive,0.822,5,0.68
7899,24977,769,5,"Excellent product, highly recommend!",2024-05-18,positive,0.861,5,0.7773
7900,24986,14,3,Okay overall.,2021-08-31,neutral,0.641,3,0.2263
7901,24987,504,5,"Excellent product, highly recommend!",2021-12-15,positive,0.861,5,0.7773
7902,24987,382,4,Good value for money!,2022-12-17,positive,0.822,5,0.68
7903,24998,804,3,Okay overall.,2024-03-28,neutral,0.641,3,0.2263
7904,24998,744,5,"Excellent product, highly recommend!",2020-06-09,positive,0.861,5,0.7773
7905,25003,1159,2,Not great quality.,2021-06-04,negative,0.754,1,-0.5096
7906,25007,1027,3,Okay overall.,2022-02-24,neutral,0.641,3,0.2263
7907,25007,148,5,"Excellent product, highly recommend!",2020-02-15,positive,0.861,5,0.7773
7908,25013,1000,2,Not great quality.,2020-10-11,negative,0.754,1,-0.5096
7909,25013,537,3,Okay overall.,2025-09-16,neutral,0.641,3,0.2263
7910,25016,1180,4,Good value for money!,2021-03-23,positive,0.822,5,0.68
7911,25017,621,3,Okay overall.,2024-12-26,neutral,0.641,3,0.2263
7912,25020,477,5,"Excellent product, highly recommend!",2024-04-17,positive,0.861,5,0.7773
7913,25020,399,5,"Excellent product, highly recommend!",2023-02-26,positive,0.861,5,0.7773
7914,25025,447,5,"Excellent product, highly recommend!",2022-09-03,positive,0.861,5,0.7773
7915,25031,1145,5,"Excellent product, highly recommend!",2025-01-08,positive,0.861,5,0.7773
7916,25031,863,4,Good value for money!,2023-10-13,positive,0.822,5,0.68
7917,25031,801,3,Okay overall.,2021-07-22,neutral,0.641,3,0.2263
7918,25037,1188,4,Good value for money!,2023-02-19,positive,0.822,5,0.68
7919,25037,228,3,Okay overall.,2025-03-11,neutral,0.641,3,0.2263
7920,25037,918,4,Good value for money!,2020-08-22,positive,0.822,5,0.68
7921,25041,250,4,Good value for money!,2024-02-09,positive,0.822,5,0.68
7922,25043,752,5,"Excellent product, highly recommend!",2020-10-22,positive,0.861,5,0.7773
7923,25043,1111,4,Good value for money!,2021-12-10,positive,0.822,5,0.68
7924,25044,1090,5,"Excellent product, highly recommend!",2023-05-27,positive,0.861,5,0.7773
7925,25044,422,5,"Excellent product, highly recommend!",2025-01-07,positive,0.861,5,0.7773
7926,25068,992,4,Good value for money!,2020-03-12,positive,0.822,5,0.68
7927,25068,1033,3,Okay overall.,2022-07-23,neutral,0.641,3,0.2263
7928,25075,874,5,"Excellent product, highly recommend!",2023-04-11,positive,0.861,5,0.7773
7929,25075,255,5,"Excellent product, highly recommend!",2020-03-23,positive,0.861,5,0.7773
7930,25075,275,4,Good value for money!,2024-11-04,positive,0.822,5,0.68
7931,25075,696,4,Good value for money!,2021-11-02,positive,0.822,5,0.68
7932,25075,305,4,Good value for money!,2023-05-06,positive,0.822,5,0.68
7933,25080,1118,4,Good value for money!,2024-06-01,positive,0.822,5,0.68
7934,25083,634,4,Good value for money!,2023-09-08,positive,0.822,5,0.68
7935,25083,535,4,Good value for money!,2024-11-14,positive,0.822,5,0.68
7936,25086,990,3,Okay overall.,2025-07-23,neutral,0.641,3,0.2263
7937,25091,938,4,Good value for money!,2021-01-09,positive,0.822,5,0.68
7938,25091,251,5,"Excellent product, highly recommend!",2023-01-07,positive,0.861,5,0.7773
7939,25091,1023,5,"Excellent product, highly recommend!",2025-02-19,positive,0.861,5,0.7773
7940,25094,893,4,Good value for money!,2022-12-11,positive,0.822,5,0.68
7941,25094,992,5,"Excellent product, highly recommend!",2022-07-23,positive,0.861,5,0.7773
7942,25094,970,5,"Excellent product, highly recommend!",2020-01-21,positive,0.861,5,0.7773
7943,25094,946,5,"Excellent product, highly recommend!",2024-05-01,positive,0.861,5,0.7773
7944,25099,380,5,"Excellent product, highly recommend!",2021-03-10,positive,0.861,5,0.7773
7945,25100,505,4,Good value for money!,2020-08-08,positive,0.822,5,0.68
7946,25114,308,4,Good value for money!,2020-11-30,positive,0.822,5,0.68
7947,25128,824,3,Okay overall.,2020-01-30,neutral,0.641,3,0.2263
7948,25128,693,4,Good value for money!,2024-09-07,positive,0.822,5,0.68
7949,25140,1110,2,Not great quality.,2024-06-16,negative,0.754,1,-0.5096
7950,25140,1028,4,Good value for money!,2020-04-28,positive,0.822,5,0.68
7951,25142,630,4,Good value for money!,2020-11-01,positive,0.822,5,0.68
7952,25142,454,3,Okay overall.,2023-09-16,neutral,0.641,3,0.2263
7953,25142,216,5,"Excellent product, highly recommend!",2020-08-26,positive,0.861,5,0.7773
7954,25145,440,5,"Excellent product, highly recommend!",2023-12-13,positive,0.861,5,0.7773
7955,25145,1148,5,"Excellent product, highly recommend!",2024-03-10,positive,0.861,5,0.7773
7956,25148,239,1,"Very disappointed, would not buy again.",2020-12-01,negative,0.76,1,-0.5256
7957,25169,249,3,Okay overall.,2020-03-26,neutral,0.641,3,0.2263
7958,25169,323,5,"Excellent product, highly recommend!",2020-01-04,positive,0.861,5,0.7773
7959,25170,310,4,Good value for money!,2021-04-07,positive,0.822,5,0.68
7960,25170,244,2,Not great quality.,2020-05-02,negative,0.754,1,-0.5096
7961,25170,805,4,Good value for money!,2021-04-13,positive,0.822,5,0.68
7962,25171,370,1,"Very disappointed, would not buy again.",2024-10-06,negative,0.76,1,-0.5256
7963,25171,228,4,Good value for money!,2023-06-21,positive,0.822,5,0.68
7964,25172,977,3,Okay overall.,2022-11-14,neutral,0.641,3,0.2263
7965,25172,991,5,"Excellent product, highly recommend!",2024-01-12,positive,0.861,5,0.7773
7966,25172,1012,5,"Excellent product, highly recommend!",2022-10-01,positive,0.861,5,0.7773
7967,25172,922,5,"Excellent product, highly recommend!",2023-02-24,positive,0.861,5,0.7773
7968,25172,865,4,Good value for money!,2022-05-28,positive,0.822,5,0.68
7969,25175,428,4,Good value for money!,2023-08-04,positive,0.822,5,0.68
7970,25175,104,3,Okay overall.,2025-10-28,neutral,0.641,3,0.2263
7971,25176,331,1,"Very disappointed, would not buy again.",2020-05-25,negative,0.76,1,-0.5256
7972,25177,913,4,Good value for money!,2025-07-08,positive,0.822,5,0.68
7973,25177,395,4,Good value for money!,2021-02-23,positive,0.822,5,0.68
7974,25191,845,5,"Excellent product, highly recommend!",2025-09-28,positive,0.861,5,0.7773
7975,25205,371,4,Good value for money!,2021-12-16,positive,0.822,5,0.68
7976,25205,532,5,"Excellent product, highly recommend!",2022-07-31,positive,0.861,5,0.7773
7977,25205,365,4,Good value for money!,2022-08-03,positive,0.822,5,0.68
7978,25205,377,2,Not great quality.,2022-08-01,negative,0.754,1,-0.5096
7979,25208,796,4,Good value for money!,2022-01-13,positive,0.822,5,0.68
7980,25210,392,3,Okay overall.,2024-11-10,neutral,0.641,3,0.2263
7981,25210,379,5,"Excellent product, highly recommend!",2022-10-18,positive,0.861,5,0.7773
7982,25210,443,5,"Excellent product, highly recommend!",2025-05-27,positive,0.861,5,0.7773
7983,25210,508,4,Good value for money!,2025-05-10,positive,0.822,5,0.68
7984,25211,951,4,Good value for money!,2024-09-27,positive,0.822,5,0.68
7985,25211,425,4,Good value for money!,2021-08-14,positive,0.822,5,0.68
7986,25219,155,3,Okay overall.,2023-05-16,neutral,0.641,3,0.2263
7987,25222,213,4,Good value for money!,2021-02-12,positive,0.822,5,0.68
7988,25222,1163,3,Okay overall.,2023-05-25,neutral,0.641,3,0.2263
7989,25225,690,4,Good value for money!,2023-09-30,positive,0.822,5,0.68
7990,25233,369,4,Good value for money!,2022-02-16,positive,0.822,5,0.68
7991,25235,240,5,"Excellent product, highly recommend!",2024-02-04,positive,0.861,5,0.7773
7992,25235,1196,2,Not great quality.,2023-09-10,negative,0.754,1,-0.5096
7993,25237,1031,5,"Excellent product, highly recommend!",2023-03-30,positive,0.861,5,0.7773
7994,25241,483,1,"Very disappointed, would not buy again.",2021-05-16,negative,0.76,1,-0.5256
7995,25246,417,3,Okay overall.,2025-10-23,neutral,0.641,3,0.2263
7996,25247,288,3,Okay overall.,2023-10-15,neutral,0.641,3,0.2263
7997,25247,1064,4,Good value for money!,2021-06-10,positive,0.822,5,0.68
7998,25251,885,3,Okay overall.,2022-04-28,neutral,0.641,3,0.2263
7999,25251,24,5,"Excellent product, highly recommend!",2022-07-11,positive,0.861,5,0.7773
8000,25252,684,4,Good value for money!,2021-10-21,positive,0.822,5,0.68
8001,25267,413,5,"Excellent product, highly recommend!",2024-07-19,positive,0.861,5,0.7773
8002,25267,602,4,Good value for money!,2020-11-01,positive,0.822,5,0.68
8003,25267,679,3,Okay overall.,2024-08-08,neutral,0.641,3,0.2263
8004,25268,941,3,Okay overall.,2024-07-19,neutral,0.641,3,0.2263
8005,25268,24,2,Not great quality.,2024-11-02,negative,0.754,1,-0.5096
8006,25273,737,4,Good value for money!,2024-01-06,positive,0.822,5,0.68
8007,25273,825,4,Good value for money!,2020-10-05,positive,0.822,5,0.68
8008,25275,783,4,Good value for money!,2021-02-06,positive,0.822,5,0.68
8009,25275,782,5,"Excellent product, highly recommend!",2022-04-18,positive,0.861,5,0.7773
8010,25282,335,5,"Excellent product, highly recommend!",2024-09-29,positive,0.861,5,0.7773
8011,25291,754,3,Okay overall.,2021-05-06,neutral,0.641,3,0.2263
8012,25291,826,5,"Excellent product, highly recommend!",2021-05-09,positive,0.861,5,0.7773
8013,25291,848,4,Good value for money!,2022-06-13,positive,0.822,5,0.68
8014,25297,513,4,Good value for money!,2025-02-25,positive,0.822,5,0.68
8015,25300,897,5,"Excellent product, highly recommend!",2025-07-12,positive,0.861,5,0.7773
8016,25300,442,5,"Excellent product, highly recommend!",2023-10-24,positive,0.861,5,0.7773
8017,25300,919,4,Good value for money!,2022-09-15,positive,0.822,5,0.68
8018,25300,360,4,Good value for money!,2022-02-16,positive,0.822,5,0.68
8019,25300,942,2,Not great quality.,2025-05-01,negative,0.754,1,-0.5096
8020,25304,928,3,Okay overall.,2022-08-31,neutral,0.641,3,0.2263
8021,25304,187,5,"Excellent product, highly recommend!",2022-06-20,positive,0.861,5,0.7773
8022,25304,240,4,Good value for money!,2021-12-28,positive,0.822,5,0.68
8023,25304,24,5,"Excellent product, highly recommend!",2024-11-01,positive,0.861,5,0.7773
8024,25311,946,4,Good value for money!,2023-10-11,positive,0.822,5,0.68
8025,25314,335,5,"Excellent product, highly recommend!",2024-08-23,positive,0.861,5,0.7773
8026,25314,625,3,Okay overall.,2021-02-26,neutral,0.641,3,0.2263
8027,25314,474,2,Not great quality.,2023-12-09,negative,0.754,1,-0.5096
8028,25314,982,4,Good value for money!,2021-02-02,positive,0.822,5,0.68
8029,25316,1170,5,"Excellent product, highly recommend!",2021-03-08,positive,0.861,5,0.7773
8030,25316,665,4,Good value for money!,2024-12-28,positive,0.822,5,0.68
8031,25318,423,3,Okay overall.,2022-09-23,neutral,0.641,3,0.2263
8032,25318,96,4,Good value for money!,2021-10-23,positive,0.822,5,0.68
8033,25319,908,5,"Excellent product, highly recommend!",2023-12-01,positive,0.861,5,0.7773
8034,25319,540,2,Not great quality.,2025-03-10,negative,0.754,1,-0.5096
8035,25330,941,5,"Excellent product, highly recommend!",2025-05-17,positive,0.861,5,0.7773
8036,25333,53,5,"Excellent product, highly recommend!",2020-05-27,positive,0.861,5,0.7773
8037,25333,103,5,"Excellent product, highly recommend!",2024-05-06,positive,0.861,5,0.7773
8038,25349,357,5,"Excellent product, highly recommend!",2021-12-26,positive,0.861,5,0.7773
8039,25355,961,4,Good value for money!,2021-10-21,positive,0.822,5,0.68
8040,25362,884,4,Good value for money!,2024-01-07,positive,0.822,5,0.68
8041,25362,903,5,"Excellent product, highly recommend!",2025-06-11,positive,0.861,5,0.7773
8042,25366,496,4,Good value for money!,2025-06-05,positive,0.822,5,0.68
8043,25366,464,4,Good value for money!,2020-06-21,positive,0.822,5,0.68
8044,25366,438,5,"Excellent product, highly recommend!",2021-08-16,positive,0.861,5,0.7773
8045,25366,964,4,Good value for money!,2024-07-11,positive,0.822,5,0.68
8046,25368,972,1,"Very disappointed, would not buy again.",2022-08-23,negative,0.76,1,-0.5256
8047,25374,308,1,"Very disappointed, would not buy again.",2025-09-23,negative,0.76,1,-0.5256
8048,25376,792,5,"Excellent product, highly recommend!",2025-06-25,positive,0.861,5,0.7773
8049,25376,852,5,"Excellent product, highly recommend!",2020-04-05,positive,0.861,5,0.7773
8050,25378,1043,5,"Excellent product, highly recommend!",2020-09-10,positive,0.861,5,0.7773
8051,25378,1155,3,Okay overall.,2023-09-08,neutral,0.641,3,0.2263
8052,25378,1182,4,Good value for money!,2020-06-16,positive,0.822,5,0.68
8053,25379,981,1,"Very disappointed, would not buy again.",2025-03-27,negative,0.76,1,-0.5256
8054,25382,747,4,Good value for money!,2025-01-02,positive,0.822,5,0.68
8055,25382,698,4,Good value for money!,2024-09-27,positive,0.822,5,0.68
8056,25382,831,3,Okay overall.,2021-11-26,neutral,0.641,3,0.2263
8057,25391,1195,4,Good value for money!,2024-10-05,positive,0.822,5,0.68
8058,25395,1047,5,"Excellent product, highly recommend!",2021-10-19,positive,0.861,5,0.7773
8059,25395,995,3,Okay overall.,2023-05-28,neutral,0.641,3,0.2263
8060,25395,380,5,"Excellent product, highly recommend!",2024-06-25,positive,0.861,5,0.7773
8061,25395,875,1,"Very disappointed, would not buy again.",2024-04-29,negative,0.76,1,-0.5256
8062,25401,14,4,Good value for money!,2024-10-27,positive,0.822,5,0.68
8063,25401,1127,4,Good value for money!,2021-06-13,positive,0.822,5,0.68
8064,25401,852,4,Good value for money!,2024-03-06,positive,0.822,5,0.68
8065,25405,813,3,Okay overall.,2020-02-27,neutral,0.641,3,0.2263
8066,25405,94,4,Good value for money!,2023-01-13,positive,0.822,5,0.68
8067,25405,94,4,Good value for money!,2024-11-30,positive,0.822,5,0.68
8068,25412,590,5,"Excellent product, highly recommend!",2023-12-22,positive,0.861,5,0.7773
8069,25418,632,5,"Excellent product, highly recommend!",2023-07-26,positive,0.861,5,0.7773
8070,25418,613,5,"Excellent product, highly recommend!",2021-01-24,positive,0.861,5,0.7773
8071,25420,773,2,Not great quality.,2021-09-16,negative,0.754,1,-0.5096
8072,25424,362,3,Okay overall.,2020-09-30,neutral,0.641,3,0.2263
8073,25424,998,3,Okay overall.,2022-09-22,neutral,0.641,3,0.2263
8074,25428,900,5,"Excellent product, highly recommend!",2022-06-24,positive,0.861,5,0.7773
8075,25428,1022,4,Good value for money!,2024-06-29,positive,0.822,5,0.68
8076,25448,1056,5,"Excellent product, highly recommend!",2024-01-09,positive,0.861,5,0.7773
8077,25448,985,5,"Excellent product, highly recommend!",2024-01-05,positive,0.861,5,0.7773
8078,25452,190,5,"Excellent product, highly recommend!",2022-04-22,positive,0.861,5,0.7773
8079,25454,160,5,"Excellent product, highly recommend!",2020-05-16,positive,0.861,5,0.7773
8080,25462,1110,4,Good value for money!,2025-07-17,positive,0.822,5,0.68
8081,25465,479,4,Good value for money!,2022-01-01,positive,0.822,5,0.68
8082,25466,115,3,Okay overall.,2024-02-10,neutral,0.641,3,0.2263
8083,25471,839,4,Good value for money!,2020-04-18,positive,0.822,5,0.68
8084,25471,14,5,"Excellent product, highly recommend!",2024-07-07,positive,0.861,5,0.7773
8085,25476,754,2,Not great quality.,2023-07-05,negative,0.754,1,-0.5096
8086,25476,702,4,Good value for money!,2025-08-15,positive,0.822,5,0.68
8087,25476,805,3,Okay overall.,2020-02-14,neutral,0.641,3,0.2263
8088,25478,1099,3,Okay overall.,2025-05-14,neutral,0.641,3,0.2263
8089,25480,24,5,"Excellent product, highly recommend!",2021-05-01,positive,0.861,5,0.7773
8090,25490,370,3,Okay overall.,2022-01-09,neutral,0.641,3,0.2263
8091,25490,494,4,Good value for money!,2025-09-29,positive,0.822,5,0.68
